s
# Pick a controller to configure
# CONTROLLERS:
#   m                    Manual
#   t               Turbidostat
#   r         Turbidostat Ratio
#   g  Turbidostat Mix Gradient
#   c     Turbidostat Mix Cycle
# Pick a controller: t=Turbidostat
# Current settings:
# Pump on @ 40.950
# Pump off @ 0.000
# Pump A
# Hit return to leave a parameter unchanged
# Enter pump on (high) measurement(40.950): 6.1
# Enter pump off (low) measurement(0.000): 6.0
# Enter media pump (A): *
# (not updated)
# Current settings:
# Pump on @ 6.100
# Pump off @ 6.000
# Pump A
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
T	19281	0.310	2	0	815.278
T	19282	0.315	2	0	815.278
T	19283	0.398	2	0	815.278
T	19284	0.293	2	0	815.278
T	19285	0.344	2	0	815.278
T	19286	0.397	2	0	815.278
T	19287	0.406	2	0	815.278
T	19288	0.350	2	0	815.278
T	19289	0.356	2	0	815.278
T	19290	0.309	2	0	815.278
T	19291	0.375	2	0	815.278
T	19292	0.395	2	0	815.278
T	19293	0.384	2	0	815.278
T	19294	0.351	2	0	815.278
T	19295	0.312	2	0	815.278
T	19296	0.343	2	0	815.278
T	19297	0.368	2	0	815.278
T	19298	0.391	2	0	815.278
T	19299	0.353	2	0	815.278
T	19300	0.438	2	0	815.278
T	19301	0.359	2	0	815.278
T	19302	0.384	2	0	815.278
T	19303	0.369	2	0	815.278
T	19304	0.387	2	0	815.278
T	19305	0.346	2	0	815.278
T	19306	0.345	2	0	815.278
T	19307	0.367	2	0	815.278
T	19308	0.365	2	0	815.278
T	19309	0.320	2	0	815.278
T	19310	0.327	2	0	815.278
T	19311	0.347	2	0	815.278
T	19312	0.414	2	0	815.278
T	19313	0.352	2	0	815.278
T	19314	0.307	2	0	815.278
T	19315	0.345	2	0	815.278
T	19316	0.372	2	0	815.278
T	19317	0.358	2	0	815.278
T	19318	0.355	2	0	815.278
T	19319	0.338	2	0	815.278
T	19320	0.385	2	0	815.278
T	19321	0.376	2	0	815.278
T	19322	0.350	2	0	815.278
T	19323	0.336	2	0	815.278
T	19324	0.286	2	0	815.278
T	19325	0.390	2	0	815.278
T	19326	0.332	2	0	815.278
T	19327	0.362	2	0	815.278
T	19328	0.408	2	0	815.278
T	19329	0.312	2	0	815.278
T	19330	0.428	2	0	815.278
T	19331	0.347	2	0	815.278
T	19332	0.346	2	0	815.278
T	19333	0.364	2	0	815.278
T	19334	0.279	2	0	815.278
T	19335	0.398	2	0	815.278
T	19336	0.424	2	0	815.278
T	19337	0.388	2	0	815.278
T	19338	0.371	2	0	815.278
T	19339	0.325	2	0	815.278
T	19340	0.366	2	0	815.278
T	19341	0.337	2	0	815.278
T	19342	0.283	2	0	815.278
T	19343	0.399	2	0	815.278
T	19344	0.296	2	0	815.278
T	19345	0.405	2	0	815.278
T	19346	0.409	2	0	815.278
T	19347	0.341	2	0	815.278
T	19348	0.279	2	0	815.278
T	19349	0.293	2	0	815.278
T	19350	0.407	2	0	815.278
T	19351	0.369	2	0	815.278
T	19352	0.307	2	0	815.278
T	19353	0.328	2	0	815.278
T	19354	0.319	2	0	815.278
T	19355	0.307	2	0	815.278
T	19356	0.382	2	0	815.278
T	19357	0.353	2	0	815.278
T	19358	0.328	2	0	815.278
T	19359	0.320	2	0	815.278
T	19360	0.308	2	0	815.278
T	19361	0.401	2	0	815.278
T	19362	0.384	2	0	815.278
T	19363	0.395	2	0	815.278
T	19364	0.432	2	0	815.278
T	19365	0.353	2	0	815.278
T	19366	0.361	2	0	815.278
T	19367	0.344	2	0	815.278
T	19368	0.380	2	0	815.278
T	19369	0.305	2	0	815.278
T	19370	0.322	2	0	815.278
T	19371	0.284	2	0	815.278
T	19372	0.272	2	0	815.278
T	19373	0.384	2	0	815.278
T	19374	0.414	2	0	815.278
T	19375	0.308	2	0	815.278
T	19376	0.310	2	0	815.278
T	19377	0.269	2	0	815.278
T	19378	0.344	2	0	815.278
T	19379	0.332	2	0	815.278
T	19380	0.398	2	0	815.278
T	19381	0.346	2	0	815.278
T	19382	0.340	2	0	815.278
T	19383	0.371	2	0	815.278
T	19384	0.407	2	0	815.278
T	19385	0.315	2	0	815.278
T	19386	0.414	2	0	815.278
T	19387	0.404	2	0	815.278
T	19388	0.418	2	0	815.278
T	19389	0.333	2	0	815.278
T	19390	0.383	2	0	815.278
T	19391	0.385	2	0	815.278
T	19392	0.393	2	0	815.278
T	19393	0.367	2	0	815.278
T	19394	0.352	2	0	815.278
T	19395	0.347	2	0	815.278
T	19396	0.345	2	0	815.278
T	19397	0.320	2	0	815.278
T	19398	0.362	2	0	815.278
T	19399	0.307	2	0	815.278
T	19400	0.378	2	0	815.278
T	19401	0.343	2	0	815.278
T	19402	0.342	2	0	815.278
T	19403	0.346	2	0	815.278
T	19404	0.347	2	0	815.278
T	19405	0.366	2	0	815.278
T	19406	0.322	2	0	815.278
T	19407	0.313	2	0	815.278
T	19408	0.389	2	0	815.278
T	19409	0.410	2	0	815.278
T	19410	0.270	2	0	815.278
T	19411	0.317	2	0	815.278
T	19412	0.349	2	0	815.278
T	19413	0.358	2	0	815.278
T	19414	0.338	2	0	815.278
T	19415	0.302	2	0	815.278
T	19416	0.326	2	0	815.278
T	19417	0.361	2	0	815.278
T	19418	0.326	2	0	815.278
T	19419	0.365	2	0	815.278
T	19420	0.316	2	0	815.278
T	19421	0.347	2	0	815.278
T	19422	0.420	2	0	815.278
T	19423	0.299	2	0	815.278
T	19424	0.308	2	0	815.278
T	19425	0.309	2	0	815.278
T	19426	0.403	2	0	815.278
T	19427	0.364	2	0	815.278
T	19428	0.347	2	0	815.278
T	19429	0.354	2	0	815.278
T	19430	0.344	2	0	815.278
T	19431	0.368	2	0	815.278
T	19432	0.355	2	0	815.278
T	19433	0.333	2	0	815.278
T	19434	0.338	2	0	815.278
T	19435	0.334	2	0	815.278
T	19436	0.280	2	0	815.278
T	19437	0.302	2	0	815.278
T	19438	0.342	2	0	815.278
T	19439	0.320	2	0	815.278
T	19440	0.367	2	0	815.278
T	19441	0.382	2	0	815.278
T	19442	0.289	2	0	815.278
T	19443	0.305	2	0	815.278
T	19444	0.366	2	0	815.278
T	19445	0.325	2	0	815.278
T	19446	0.296	2	0	815.278
T	19447	0.373	2	0	815.278
T	19448	0.360	2	0	815.278
T	19449	0.344	2	0	815.278
T	19450	0.303	2	0	815.278
T	19451	0.331	2	0	815.278
T	19452	0.384	2	0	815.278
T	19453	0.314	2	0	815.278
T	19454	0.414	2	0	815.278
T	19455	0.383	2	0	815.278
T	19456	0.376	2	0	815.278
T	19457	0.312	2	0	815.278
T	19458	0.388	2	0	815.278
T	19459	0.348	2	0	815.278
T	19460	0.290	2	0	815.278
T	19461	0.310	2	0	815.278
T	19462	0.363	2	0	815.278
T	19463	0.284	2	0	815.278
T	19464	0.306	2	0	815.278
T	19465	0.293	2	0	815.278
T	19466	0.351	2	0	815.278
T	19467	0.280	2	0	815.278
T	19468	0.323	2	0	815.278
T	19469	0.288	2	0	815.278
T	19470	0.324	2	0	815.278
T	19471	0.382	2	0	815.278
T	19472	0.360	2	0	815.278
T	19473	0.375	2	0	815.278
T	19474	0.389	2	0	815.278
T	19475	0.395	2	0	815.278
T	19476	0.311	2	0	815.278
T	19477	0.349	2	0	815.278
T	19478	0.394	2	0	815.278
T	19479	0.354	2	0	815.278
T	19480	0.307	2	0	815.278
T	19481	0.350	2	0	815.278
T	19482	0.435	2	0	815.278
T	19483	0.312	2	0	815.278
T	19484	0.375	2	0	815.278
T	19485	0.363	2	0	815.278
T	19486	0.342	2	0	815.278
T	19487	0.388	2	0	815.278
T	19488	0.397	2	0	815.278
T	19489	0.327	2	0	815.278
T	19490	0.336	2	0	815.278
T	19491	0.342	2	0	815.278
T	19492	0.277	2	0	815.278
T	19493	0.334	2	0	815.278
T	19494	0.366	2	0	815.278
T	19495	0.333	2	0	815.278
T	19496	0.327	2	0	815.278
T	19497	0.313	2	0	815.278
T	19498	0.329	2	0	815.278
T	19499	0.379	2	0	815.278
T	19500	0.395	2	0	815.278
T	19501	0.397	2	0	815.278
T	19502	0.310	2	0	815.278
T	19503	0.363	2	0	815.278
T	19504	0.347	2	0	815.278
T	19505	0.384	2	0	815.278
T	19506	0.362	2	0	815.278
T	19507	0.396	2	0	815.278
T	19508	0.358	2	0	815.278
T	19509	0.295	2	0	815.278
T	19510	0.370	2	0	815.278
T	19511	0.369	2	0	815.278
T	19512	0.319	2	0	815.278
T	19513	0.349	2	0	815.278
T	19514	0.350	2	0	815.278
T	19515	0.305	2	0	815.278
T	19516	0.395	2	0	815.278
T	19517	0.348	2	0	815.278
T	19518	0.332	2	0	815.278
T	19519	0.295	2	0	815.278
T	19520	0.340	2	0	815.278
T	19521	0.391	2	0	815.278
T	19522	0.403	2	0	815.278
T	19523	0.364	2	0	815.278
T	19524	0.391	2	0	815.278
T	19525	0.378	2	0	815.278
T	19526	0.393	2	0	815.278
T	19527	0.280	2	0	815.278
T	19528	0.361	2	0	815.278
T	19529	0.327	2	0	815.278
T	19530	0.325	2	0	815.278
T	19531	0.309	2	0	815.278
T	19532	0.397	2	0	815.278
T	19533	0.282	2	0	815.278
T	19534	0.325	2	0	815.278
T	19535	0.359	2	0	815.278
T	19536	0.413	2	0	815.278
T	19537	0.365	2	0	815.278
T	19538	0.304	2	0	815.278
T	19539	0.378	2	0	815.278
T	19540	0.383	2	0	815.278
T	19541	0.374	2	0	815.278
T	19542	0.318	2	0	815.278
T	19543	0.322	2	0	815.278
T	19544	0.374	2	0	815.278
T	19545	0.386	2	0	815.278
T	19546	0.275	2	0	815.278
T	19547	0.345	2	0	815.278
T	19548	0.365	2	0	815.278
T	19549	0.312	2	0	815.278
T	19550	0.352	2	0	815.278
T	19551	0.345	2	0	815.278
T	19552	0.376	2	0	815.278
T	19553	0.292	2	0	815.278
T	19554	0.375	2	0	815.278
T	19555	0.266	2	0	815.278
T	19556	0.397	2	0	815.278
T	19557	0.424	2	0	815.278
T	19558	0.372	2	0	815.278
T	19559	0.355	2	0	815.278
T	19560	0.399	2	0	815.278
T	19561	0.382	2	0	815.278
T	19562	0.389	2	0	815.278
T	19563	0.380	2	0	815.278
T	19564	0.377	2	0	815.278
T	19565	0.350	2	0	815.278
T	19566	0.354	2	0	815.278
T	19567	0.353	2	0	815.278
T	19568	0.378	2	0	815.278
T	19569	0.380	2	0	815.278
T	19570	0.294	2	0	815.278
T	19571	0.399	2	0	815.278
T	19572	0.381	2	0	815.278
T	19573	0.354	2	0	815.278
T	19574	0.324	2	0	815.278
T	19575	0.306	2	0	815.278
T	19576	0.376	2	0	815.278
T	19577	0.368	2	0	815.278
T	19578	0.379	2	0	815.278
T	19579	0.400	2	0	815.278
T	19580	0.346	2	0	815.278
T	19581	0.327	2	0	815.278
T	19582	0.340	2	0	815.278
T	19583	0.391	2	0	815.278
T	19584	0.368	2	0	815.278
T	19585	0.306	2	0	815.278
T	19586	0.344	2	0	815.278
T	19587	0.407	2	0	815.278
T	19588	0.313	2	0	815.278
T	19589	0.370	2	0	815.278
T	19590	0.264	2	0	815.278
T	19591	0.295	2	0	815.278
T	19592	0.404	2	0	815.278
T	19593	0.403	2	0	815.278
T	19594	0.380	2	0	815.278
T	19595	0.340	2	0	815.278
T	19596	0.346	2	0	815.278
T	19597	0.337	2	0	815.278
T	19598	0.321	2	0	815.278
T	19599	0.341	2	0	815.278
T	19600	0.357	2	0	815.278
T	19601	0.300	2	0	815.278
T	19602	0.275	2	0	815.278
T	19603	0.336	2	0	815.278
T	19604	0.360	2	0	815.278
T	19605	0.364	2	0	815.278
T	19606	0.372	2	0	815.278
T	19607	0.318	2	0	815.278
T	19608	0.342	2	0	815.278
T	19609	0.414	2	0	815.278
T	19610	0.281	2	0	815.278
T	19611	0.417	2	0	815.278
T	19612	0.398	2	0	815.278
T	19613	0.296	2	0	815.278
T	19614	0.293	2	0	815.278
T	19615	0.382	2	0	815.278
T	19616	0.377	2	0	815.278
T	19617	0.318	2	0	815.278
T	19618	0.316	2	0	815.278
T	19619	0.306	2	0	815.278
T	19620	0.397	2	0	815.278
T	19621	0.322	2	0	815.278
T	19622	0.382	2	0	815.278
T	19623	0.342	2	0	815.278
T	19624	0.331	2	0	815.278
T	19625	0.344	2	0	815.278
T	19626	0.350	2	0	815.278
T	19627	0.383	2	0	815.278
T	19628	0.362	2	0	815.278
T	19629	0.341	2	0	815.278
T	19630	0.296	2	0	815.278
T	19631	0.322	2	0	815.278
T	19632	0.385	2	0	815.278
T	19633	0.385	2	0	815.278
T	19634	0.347	2	0	815.278
T	19635	0.352	2	0	815.278
T	19636	0.298	2	0	815.278
T	19637	0.352	2	0	815.278
T	19638	0.310	2	0	815.278
T	19639	0.377	2	0	815.278
T	19640	0.369	2	0	815.278
T	19641	0.419	2	0	815.278
T	19642	0.349	2	0	815.278
T	19643	0.406	2	0	815.278
T	19644	0.413	2	0	815.278
T	19645	0.338	2	0	815.278
T	19646	0.334	2	0	815.278
T	19647	0.337	2	0	815.278
T	19648	0.381	2	0	815.278
T	19649	0.380	2	0	815.278
T	19650	0.420	2	0	815.278
T	19651	0.304	2	0	815.278
T	19652	0.379	2	0	815.278
T	19653	0.338	2	0	815.278
T	19654	0.317	2	0	815.278
T	19655	0.359	2	0	815.278
T	19656	0.362	2	0	815.278
T	19657	0.388	2	0	815.278
T	19658	0.380	2	0	815.278
T	19659	0.312	2	0	815.278
T	19660	0.404	2	0	815.278
T	19661	0.338	2	0	815.278
T	19662	0.302	2	0	815.278
T	19663	0.370	2	0	815.278
T	19664	0.294	2	0	815.278
T	19665	0.372	2	0	815.278
T	19666	0.337	2	0	815.278
T	19667	0.360	2	0	815.278
T	19668	0.400	2	0	815.278
T	19669	0.329	2	0	815.278
T	19670	0.384	2	0	815.278
T	19671	0.332	2	0	815.278
T	19672	0.325	2	0	815.278
T	19673	0.347	2	0	815.278
T	19674	0.295	2	0	815.278
T	19675	0.449	2	0	815.278
T	19676	0.407	2	0	815.278
T	19677	0.283	2	0	815.278
T	19678	0.378	2	0	815.278
T	19679	0.396	2	0	815.278
T	19680	0.330	2	0	815.278
T	19681	0.374	2	0	815.278
T	19682	0.357	2	0	815.278
T	19683	0.357	2	0	815.278
T	19684	0.303	2	0	815.278
T	19685	0.278	2	0	815.278
T	19686	0.362	2	0	815.278
T	19687	0.366	2	0	815.278
T	19688	0.296	2	0	815.278
T	19689	0.380	2	0	815.278
T	19690	0.295	2	0	815.278
T	19691	0.319	2	0	815.278
T	19692	0.411	2	0	815.278
T	19693	0.331	2	0	815.278
T	19694	0.314	2	0	815.278
T	19695	0.303	2	0	815.278
T	19696	0.373	2	0	815.278
T	19697	0.343	2	0	815.278
T	19698	0.296	2	0	815.278
T	19699	0.414	2	0	815.278
T	19700	0.347	2	0	815.278
T	19701	0.430	2	0	815.278
T	19702	0.370	2	0	815.278
T	19703	0.348	2	0	815.278
T	19704	0.358	2	0	815.278
T	19705	0.375	2	0	815.278
T	19706	0.341	2	0	815.278
T	19707	0.403	2	0	815.278
T	19708	0.312	2	0	815.278
T	19709	0.417	2	0	815.278
T	19710	0.394	2	0	815.278
T	19711	0.301	2	0	815.278
T	19712	0.410	2	0	815.278
T	19713	0.333	2	0	815.278
T	19714	0.305	2	0	815.278
T	19715	0.389	2	0	815.278
T	19716	0.349	2	0	815.278
T	19717	0.284	2	0	815.278
T	19718	0.384	2	0	815.278
T	19719	0.351	2	0	815.278
T	19720	0.403	2	0	815.278
T	19721	0.365	2	0	815.278
T	19722	0.318	2	0	815.278
T	19723	0.382	2	0	815.278
T	19724	0.337	2	0	815.278
T	19725	0.285	2	0	815.278
T	19726	0.338	2	0	815.278
T	19727	0.330	2	0	815.278
T	19728	0.409	2	0	815.278
T	19729	0.374	2	0	815.278
T	19730	0.325	2	0	815.278
T	19731	0.320	2	0	815.278
T	19732	0.377	2	0	815.278
T	19733	0.314	2	0	815.278
T	19734	0.342	2	0	815.278
T	19735	0.394	2	0	815.278
T	19736	0.353	2	0	815.278
T	19737	0.387	2	0	815.278
T	19738	0.323	2	0	815.278
T	19739	0.343	2	0	815.278
T	19740	0.417	2	0	815.278
T	19741	0.358	2	0	815.278
T	19742	0.400	2	0	815.278
T	19743	0.342	2	0	815.278
T	19744	0.327	2	0	815.278
T	19745	0.423	2	0	815.278
T	19746	0.317	2	0	815.278
T	19747	0.409	2	0	815.278
T	19748	0.359	2	0	815.278
T	19749	0.287	2	0	815.278
T	19750	0.296	2	0	815.278
T	19751	0.354	2	0	815.278
T	19752	0.378	2	0	815.278
T	19753	0.427	2	0	815.278
T	19754	0.374	2	0	815.278
T	19755	0.334	2	0	815.278
T	19756	0.330	2	0	815.278
T	19757	0.386	2	0	815.278
T	19758	0.391	2	0	815.278
T	19759	0.337	2	0	815.278
T	19760	0.366	2	0	815.278
T	19761	0.360	2	0	815.278
T	19762	0.359	2	0	815.278
T	19763	0.354	2	0	815.278
T	19764	0.314	2	0	815.278
T	19765	0.339	2	0	815.278
T	19766	0.358	2	0	815.278
T	19767	0.321	2	0	815.278
T	19768	0.297	2	0	815.278
T	19769	0.341	2	0	815.278
T	19770	0.367	2	0	815.278
T	19771	0.416	2	0	815.278
T	19772	0.318	2	0	815.278
T	19773	0.374	2	0	815.278
T	19774	0.369	2	0	815.278
T	19775	0.388	2	0	815.278
T	19776	0.366	2	0	815.278
T	19777	0.297	2	0	815.278
T	19778	0.360	2	0	815.278
T	19779	0.413	2	0	815.278
T	19780	0.377	2	0	815.278
T	19781	0.359	2	0	815.278
T	19782	0.313	2	0	815.278
T	19783	0.415	2	0	815.278
T	19784	0.420	2	0	815.278
T	19785	0.247	2	0	815.278
T	19786	0.368	2	0	815.278
T	19787	0.387	2	0	815.278
T	19788	0.437	2	0	815.278
T	19789	0.402	2	0	815.278
T	19790	0.399	2	0	815.278
T	19791	0.401	2	0	815.278
T	19792	0.380	2	0	815.278
T	19793	0.321	2	0	815.278
T	19794	0.333	2	0	815.278
T	19795	0.369	2	0	815.278
T	19796	0.311	2	0	815.278
T	19797	0.305	2	0	815.278
T	19798	0.375	2	0	815.278
T	19799	0.312	2	0	815.278
T	19800	0.315	2	0	815.278
T	19801	0.399	2	0	815.278
T	19802	0.360	2	0	815.278
T	19803	0.374	2	0	815.278
T	19804	0.352	2	0	815.278
T	19805	0.407	2	0	815.278
T	19806	0.278	2	0	815.278
T	19807	0.288	2	0	815.278
T	19808	0.361	2	0	815.278
T	19809	0.394	2	0	815.278
T	19810	0.368	2	0	815.278
T	19811	0.309	2	0	815.278
T	19812	0.298	2	0	815.278
T	19813	0.314	2	0	815.278
T	19814	0.336	2	0	815.278
T	19815	0.388	2	0	815.278
T	19816	0.399	2	0	815.278
T	19817	0.408	2	0	815.278
T	19818	0.372	2	0	815.278
T	19819	0.403	2	0	815.278
T	19820	0.340	2	0	815.278
T	19821	0.372	2	0	815.278
T	19822	0.335	2	0	815.278
T	19823	0.407	2	0	815.278
T	19824	0.331	2	0	815.278
T	19825	0.407	2	0	815.278
T	19826	0.380	2	0	815.278
T	19827	0.372	2	0	815.278
T	19828	0.336	2	0	815.278
T	19829	0.377	2	0	815.278
T	19830	0.269	2	0	815.278
T	19831	0.291	2	0	815.278
T	19832	0.379	2	0	815.278
T	19833	0.377	2	0	815.278
T	19834	0.370	2	0	815.278
T	19835	0.401	2	0	815.278
T	19836	0.356	2	0	815.278
T	19837	0.355	2	0	815.278
T	19838	0.344	2	0	815.278
T	19839	0.390	2	0	815.278
T	19840	0.382	2	0	815.278
T	19841	0.368	2	0	815.278
T	19842	0.412	2	0	815.278
T	19843	0.366	2	0	815.278
T	19844	0.319	2	0	815.278
T	19845	0.322	2	0	815.278
T	19846	0.389	2	0	815.278
T	19847	0.333	2	0	815.278
T	19848	0.346	2	0	815.278
T	19849	0.414	2	0	815.278
T	19850	0.348	2	0	815.278
T	19851	0.383	2	0	815.278
T	19852	0.303	2	0	815.278
T	19853	0.274	2	0	815.278
T	19854	0.330	2	0	815.278
T	19855	0.345	2	0	815.278
T	19856	0.305	2	0	815.278
T	19857	0.398	2	0	815.278
T	19858	0.302	2	0	815.278
T	19859	0.305	2	0	815.278
T	19860	0.373	2	0	815.278
T	19861	0.344	2	0	815.278
T	19862	0.303	2	0	815.278
T	19863	0.353	2	0	815.278
T	19864	0.303	2	0	815.278
T	19865	0.339	2	0	815.278
T	19866	0.281	2	0	815.278
T	19867	0.315	2	0	815.278
T	19868	0.380	2	0	815.278
T	19869	0.305	2	0	815.278
T	19870	0.392	2	0	815.278
T	19871	0.303	2	0	815.278
T	19872	0.304	2	0	815.278
T	19873	0.324	2	0	815.278
T	19874	0.257	2	0	815.278
T	19875	0.329	2	0	815.278
T	19876	0.297	2	0	815.278
T	19877	0.389	2	0	815.278
T	19878	0.330	2	0	815.278
T	19879	0.367	2	0	815.278
T	19880	0.381	2	0	815.278
T	19881	0.328	2	0	815.278
T	19882	0.390	2	0	815.278
T	19883	0.292	2	0	815.278
T	19884	0.287	2	0	815.278
T	19885	0.435	2	0	815.278
T	19886	0.391	2	0	815.278
T	19887	0.371	2	0	815.278
T	19888	0.293	2	0	815.278
T	19889	0.340	2	0	815.278
T	19890	0.353	2	0	815.278
T	19891	0.372	2	0	815.278
T	19892	0.383	2	0	815.278
T	19893	0.295	2	0	815.278
T	19894	0.372	2	0	815.278
T	19895	0.323	2	0	815.278
T	19896	0.382	2	0	815.278
T	19897	0.400	2	0	815.278
T	19898	0.326	2	0	815.278
T	19899	0.354	2	0	815.278
T	19900	0.367	2	0	815.278
T	19901	0.339	2	0	815.278
T	19902	0.318	2	0	815.278
T	19903	0.341	2	0	815.278
T	19904	0.296	2	0	815.278
T	19905	0.394	2	0	815.278
T	19906	0.321	2	0	815.278
T	19907	0.313	2	0	815.278
T	19908	0.330	2	0	815.278
T	19909	0.379	2	0	815.278
T	19910	0.313	2	0	815.278
T	19911	0.343	2	0	815.278
T	19912	0.323	2	0	815.278
T	19913	0.330	2	0	815.278
T	19914	0.401	2	0	815.278
T	19915	0.335	2	0	815.278
T	19916	0.323	2	0	815.278
T	19917	0.420	2	0	815.278
T	19918	0.264	2	0	815.278
T	19919	0.320	2	0	815.278
T	19920	0.384	2	0	815.278
T	19921	0.390	2	0	815.278
T	19922	0.376	2	0	815.278
T	19923	0.355	2	0	815.278
T	19924	0.323	2	0	815.278
T	19925	0.341	2	0	815.278
T	19926	0.285	2	0	815.278
T	19927	0.306	2	0	815.278
T	19928	0.398	2	0	815.278
T	19929	0.376	2	0	815.278
T	19930	0.290	2	0	815.278
T	19931	0.294	2	0	815.278
T	19932	0.324	2	0	815.278
T	19933	0.300	2	0	815.278
T	19934	0.397	2	0	815.278
T	19935	0.317	2	0	815.278
T	19936	0.410	2	0	815.278
T	19937	0.407	2	0	815.278
T	19938	0.340	2	0	815.278
T	19939	0.393	2	0	815.278
T	19940	0.340	2	0	815.278
T	19941	0.404	2	0	815.278
T	19942	0.302	2	0	815.278
T	19943	0.314	2	0	815.278
T	19944	0.371	2	0	815.278
T	19945	0.380	2	0	815.278
T	19946	0.275	2	0	815.278
T	19947	0.329	2	0	815.278
T	19948	0.384	2	0	815.278
T	19949	0.379	2	0	815.278
T	19950	0.380	2	0	815.278
T	19951	0.397	2	0	815.278
T	19952	0.331	2	0	815.278
T	19953	0.348	2	0	815.278
T	19954	0.289	2	0	815.278
T	19955	0.298	2	0	815.278
T	19956	0.338	2	0	815.278
T	19957	0.305	2	0	815.278
T	19958	0.323	2	0	815.278
T	19959	0.383	2	0	815.278
T	19960	0.312	2	0	815.278
T	19961	0.434	2	0	815.278
T	19962	0.339	2	0	815.278
T	19963	0.374	2	0	815.278
T	19964	0.280	2	0	815.278
T	19965	0.352	2	0	815.278
T	19966	0.401	2	0	815.278
T	19967	0.353	2	0	815.278
T	19968	0.337	2	0	815.278
T	19969	0.259	2	0	815.278
T	19970	0.293	2	0	815.278
T	19971	0.343	2	0	815.278
T	19972	0.372	2	0	815.278
T	19973	0.363	2	0	815.278
T	19974	0.343	2	0	815.278
T	19975	0.352	2	0	815.278
T	19976	0.286	2	0	815.278
T	19977	0.348	2	0	815.278
T	19978	0.328	2	0	815.278
T	19979	0.394	2	0	815.278
T	19980	0.271	2	0	815.278
T	19981	0.327	2	0	815.278
T	19982	0.362	2	0	815.278
T	19983	0.316	2	0	815.278
T	19984	0.296	2	0	815.278
T	19985	0.347	2	0	815.278
T	19986	0.326	2	0	815.278
T	19987	0.411	2	0	815.278
T	19988	0.366	2	0	815.278
T	19989	0.365	2	0	815.278
T	19990	0.307	2	0	815.278
T	19991	0.285	2	0	815.278
T	19992	0.393	2	0	815.278
T	19993	0.298	2	0	815.278
T	19994	0.412	2	0	815.278
T	19995	0.309	2	0	815.278
T	19996	0.383	2	0	815.278
T	19997	0.295	2	0	815.278
T	19998	0.368	2	0	815.278
T	19999	0.406	2	0	815.278
T	20000	0.387	2	0	815.278
T	20001	0.346	2	0	815.278
T	20002	0.301	2	0	815.278
T	20003	0.287	2	0	815.278
T	20004	0.332	2	0	815.278
T	20005	0.336	2	0	815.278
T	20006	0.360	2	0	815.278
T	20007	0.361	2	0	815.278
T	20008	0.351	2	0	815.278
T	20009	0.349	2	0	815.278
T	20010	0.283	2	0	815.278
T	20011	0.344	2	0	815.278
T	20012	0.435	2	0	815.278
T	20013	0.312	2	0	815.278
T	20014	0.418	2	0	815.278
T	20015	0.341	2	0	815.278
T	20016	0.355	2	0	815.278
T	20017	0.356	2	0	815.278
T	20018	0.348	2	0	815.278
T	20019	0.330	2	0	815.278
T	20020	0.338	2	0	815.278
T	20021	0.335	2	0	815.278
T	20022	0.362	2	0	815.278
T	20023	0.347	2	0	815.278
T	20024	0.322	2	0	815.278
T	20025	0.380	2	0	815.278
T	20026	0.287	2	0	815.278
T	20027	0.366	2	0	815.278
T	20028	0.381	2	0	815.278
T	20029	0.344	2	0	815.278
T	20030	0.384	2	0	815.278
T	20031	0.330	2	0	815.278
T	20032	0.393	2	0	815.278
T	20033	0.335	2	0	815.278
T	20034	0.275	2	0	815.278
T	20035	0.358	2	0	815.278
T	20036	0.417	2	0	815.278
T	20037	0.378	2	0	815.278
T	20038	0.345	2	0	815.278
T	20039	0.407	2	0	815.278
T	20040	0.372	2	0	815.278
T	20041	0.373	2	0	815.278
T	20042	0.317	2	0	815.278
T	20043	0.308	2	0	815.278
T	20044	0.395	2	0	815.278
T	20045	0.351	2	0	815.278
T	20046	0.349	2	0	815.278
T	20047	0.325	2	0	815.278
T	20048	0.359	2	0	815.278
T	20049	0.373	2	0	815.278
T	20050	0.334	2	0	815.278
T	20051	0.302	2	0	815.278
T	20052	0.313	2	0	815.278
T	20053	0.299	2	0	815.278
T	20054	0.373	2	0	815.278
T	20055	0.331	2	0	815.278
T	20056	0.395	2	0	815.278
T	20057	0.364	2	0	815.278
T	20058	0.367	2	0	815.278
T	20059	0.436	2	0	815.278
T	20060	0.412	2	0	815.278
T	20061	0.376	2	0	815.278
T	20062	0.390	2	0	815.278
T	20063	0.289	2	0	815.278
T	20064	0.388	2	0	815.278
T	20065	0.382	2	0	815.278
T	20066	0.336	2	0	815.278
T	20067	0.318	2	0	815.278
T	20068	0.392	2	0	815.278
T	20069	0.417	2	0	815.278
T	20070	0.326	2	0	815.278
T	20071	0.315	2	0	815.278
T	20072	0.404	2	0	815.278
T	20073	0.309	2	0	815.278
T	20074	0.285	2	0	815.278
T	20075	0.395	2	0	815.278
T	20076	0.397	2	0	815.278
T	20077	0.305	2	0	815.278
T	20078	0.371	2	0	815.278
T	20079	0.416	2	0	815.278
T	20080	0.387	2	0	815.278
T	20081	0.393	2	0	815.278
T	20082	0.236	2	0	815.278
T	20083	0.317	2	0	815.278
T	20084	0.374	2	0	815.278
T	20085	0.296	2	0	815.278
